DayCount,TS,TimeStep,1,2,Living,Kitchen,Laundry,Bathroom,ElecFood,ElecVaccuum,ElecIron,ElecDishes,ElecLaundry,ElecPC,ElecTV,ElecMusic,ElecBath,ElecStandby,ElecFridge,ElecLights,Bath,Dishes,Food,Laundry
209,431,07:10,11,11,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
209,441,07:20,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
209,451,07:30,11,11,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
209,461,07:40,4,11,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
209,471,07:50,4,11,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,163.0056,0
209,481,08:00,4,11,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,163.0056,0
209,491,08:10,4,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,163.0056,0
209,501,08:20,4,11,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
209,511,08:30,4,11,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
209,521,08:40,4,11,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
209,531,08:50,4,11,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,163.0056,0
209,541,09:00,4,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,163.0056,0
209,551,09:10,4,11,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,163.0056,0
209,561,09:20,8,11,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,752.3333,0,0,0
209,571,09:30,8,11,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
209,581,09:40,4,11,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
209,591,09:50,4,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
209,601,10:00,4,11,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,163.0056,0
209,611,10:10,4,11,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,163.0056,0
209,621,10:20,4,11,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,163.0056,0
209,631,10:30,4,4,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
209,641,10:40,4,4,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
209,651,10:50,4,4,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
209,661,11:00,4,8,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,752.3333,0,0,0
209,671,11:10,0,8,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
209,681,11:20,0,8,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
209,691,11:30,0,8,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
209,701,11:40,0,4,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
209,711,11:50,0,4,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
209,721,12:00,0,4,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
209,731,12:10,0,8,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,752.3333,0,0,0
209,741,12:20,0,8,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
209,751,12:30,0,4,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
209,761,12:40,0,4,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
209,771,12:50,0,4,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
209,781,13:00,0,4,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
209,791,13:10,0,4,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
209,801,13:20,0,4,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
209,811,13:30,4,4,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
209,821,13:40,4,4,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
209,831,13:50,4,4,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
209,841,14:00,4,4,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
209,851,14:10,4,4,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
209,861,14:20,4,4,219,219,0,0,0,0,0,0,0,0,160,0,0,6,53,0,0,0,589.3278,0
209,871,14:30,4,4,198,198,0,0,0,0,0,0,0,0,160,0,0,6,32,0,0,0,589.3278,0
209,881,14:40,4,4,198,198,0,0,0,0,0,0,0,0,160,0,0,6,32,0,0,0,589.3278,0
209,891,14:50,4,4,166,166,0,0,0,0,0,0,0,0,160,0,0,6,0,0,0,0,0,0
209,901,15:00,4,4,219,219,0,0,0,0,0,0,0,0,160,0,0,6,53,0,0,0,0,0
209,911,15:10,4,4,219,219,0,0,0,0,0,0,0,0,160,0,0,6,53,0,0,0,0,0
209,921,15:20,4,4,198,198,0,0,0,0,0,0,0,0,160,0,0,6,32,0,0,0,0,0
209,931,15:30,4,4,198,198,0,0,0,0,0,0,0,0,160,0,0,6,32,0,0,0,0,0
209,941,15:40,4,4,166,166,0,0,0,0,0,0,0,0,160,0,0,6,0,0,0,0,0,0
209,951,15:50,4,0,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
209,961,16:00,4,0,219,219,0,0,0,0,0,0,0,0,160,0,0,6,53,0,0,0,0,0
209,971,16:10,4,0,198,198,0,0,0,0,0,0,0,0,160,0,0,6,32,0,0,0,0,0
209,981,16:20,4,0,198,198,0,0,0,0,0,0,0,0,160,0,0,6,32,0,0,0,0,0
209,991,16:30,4,0,166,166,0,0,0,0,0,0,0,0,160,0,0,6,0,0,0,0,0,0
209,1001,16:40,4,0,219,219,0,0,0,0,0,0,0,0,160,0,0,6,53,0,0,0,0,0
209,1011,16:50,4,0,219,219,0,0,0,0,0,0,0,0,160,0,0,6,53,0,0,0,0,0
209,1021,17:00,4,0,198,198,0,0,0,0,0,0,0,0,160,0,0,6,32,0,0,0,0,0
209,1031,17:10,4,0,198,198,0,0,0,0,0,0,0,0,160,0,0,6,32,0,0,0,0,0
209,1041,17:20,4,4,166,166,0,0,0,0,0,0,0,0,160,0,0,6,0,0,0,0,0,0
209,1051,17:30,4,4,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
209,1061,17:40,4,4,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
209,1071,17:50,4,4,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
209,1081,18:00,4,4,638,638,0,0,0,0,0,600,0,0,0,0,0,6,32,0,0,62.6944,0,0
209,1091,18:10,4,4,162,162,0,0,0,0,0,156,0,0,0,0,0,6,0,0,0,62.6944,0,0
209,1101,18:20,4,4,264,264,0,0,0,0,0,45,0,0,160,0,0,6,53,0,0,62.6944,0,0
209,1111,18:30,4,4,264,264,0,0,0,0,0,45,0,0,160,0,0,6,53,0,0,62.6944,0,0
209,1121,18:40,4,4,243,243,0,0,0,0,0,45,0,0,160,0,0,6,32,0,0,62.6944,0,0
209,1131,18:50,4,4,354,354,0,0,0,0,0,156,0,0,160,0,0,6,32,0,0,62.6944,0,0
209,1141,19:00,4,4,766,766,0,0,0,0,0,600,0,0,160,0,0,6,0,0,0,62.6944,0,0
209,1151,19:10,4,4,264,264,0,0,0,0,0,45,0,0,160,0,0,6,53,0,0,62.6944,0,0
209,1161,19:20,4,4,219,219,0,0,0,0,0,0,0,0,160,0,0,6,53,0,0,62.6944,0,0
209,1171,19:30,4,4,198,198,0,0,0,0,0,0,0,0,160,0,0,6,32,0,0,62.6944,0,0
209,1181,19:40,4,4,212.6688,212.6688,0,0,0,0,0,0,0,0,160,0,0,6,32,14.6688,0,62.6944,0,0
209,1191,19:50,4,4,180.6688,180.6688,0,0,0,0,0,0,0,0,160,0,0,6,0,14.6688,0,62.6944,0,0
209,1201,20:00,4,4,233.6688,233.6688,0,0,0,0,0,0,0,0,160,0,0,6,53,14.6688,0,0,0,0
209,1211,20:10,4,4,233.6688,233.6688,0,0,0,0,0,0,0,0,160,0,0,6,53,14.6688,0,0,0,0
209,1221,20:20,4,4,52.6688,52.6688,0,0,0,0,0,0,0,0,0,0,0,6,32,14.6688,0,0,0,0
209,1231,20:30,4,4,52.6688,52.6688,0,0,0,0,0,0,0,0,0,0,0,6,32,14.6688,0,0,0,0
209,1241,20:40,4,4,180.6688,180.6688,0,0,0,0,0,0,0,0,160,0,0,6,0,14.6688,0,0,0,0
209,1251,20:50,4,4,233.6688,233.6688,0,0,0,0,0,0,0,0,160,0,0,6,53,14.6688,0,0,0,0
209,1261,21:00,4,4,233.6688,233.6688,0,0,0,0,0,0,0,0,160,0,0,6,53,14.6688,0,0,0,0
209,1271,21:10,4,4,212.6688,212.6688,0,0,0,0,0,0,0,0,160,0,0,6,32,14.6688,0,0,0,0
209,1281,21:20,4,4,212.6688,212.6688,0,0,0,0,0,0,0,0,160,0,0,6,32,14.6688,0,0,0,0
209,1291,21:30,4,4,180.6688,180.6688,0,0,0,0,0,0,0,0,160,0,0,6,0,14.6688,0,0,0,0
209,1301,21:40,4,4,308.6688,308.6688,0,0,0,0,0,0,0,75,160,0,0,6,53,14.6688,0,0,0,0
209,1311,21:50,4,4,308.6688,308.6688,0,0,0,0,0,0,0,75,160,0,0,6,53,14.6688,0,0,0,0
209,1321,22:00,4,4,287.6688,287.6688,0,0,0,0,0,0,0,75,160,0,0,6,32,14.6688,0,0,0,0
209,1331,22:10,11,4,47.6,47.6,0,0,0,0,0,0,0,0,0,0,0,6,32,9.6,0,0,0,0
209,1341,22:20,11,4,15.6,15.6,0,0,0,0,0,0,0,0,0,0,0,6,0,9.6,0,0,0,0
209,1351,22:30,11,4,68.6,68.6,0,0,0,0,0,0,0,0,0,0,0,6,53,9.6,0,0,0,0
209,1361,22:40,11,4,68.6,68.6,0,0,0,0,0,0,0,0,0,0,0,6,53,9.6,0,0,0,0
209,1371,22:50,11,4,47.6,47.6,0,0,0,0,0,0,0,0,0,0,0,6,32,9.6,0,0,0,0
209,1381,23:00,11,4,47.6,47.6,0,0,0,0,0,0,0,0,0,0,0,6,32,9.6,0,0,0,0
209,1391,23:10,11,4,15.6,15.6,0,0,0,0,0,0,0,0,0,0,0,6,0,9.6,0,0,0,0
209,1401,23:20,11,4,68.6,68.6,0,0,0,0,0,0,0,0,0,0,0,6,53,9.6,0,0,0,0
209,1411,23:30,11,4,68.6,68.6,0,0,0,0,0,0,0,0,0,0,0,6,53,9.6,0,0,0,0
209,1421,23:40,11,4,47.6,47.6,0,0,0,0,0,0,0,0,0,0,0,6,32,9.6,0,0,0,0
209,1431,23:50,11,4,47.6,47.6,0,0,0,0,0,0,0,0,0,0,0,6,32,9.6,0,0,0,0
210,1,00:00,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,11,00:10,11,11,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
210,21,00:20,11,11,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
210,31,00:30,11,11,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
210,41,00:40,11,11,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
210,51,00:50,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,61,01:00,11,11,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
210,71,01:10,11,11,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
210,81,01:20,11,11,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
210,91,01:30,11,11,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
210,101,01:40,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,111,01:50,11,11,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
210,121,02:00,11,11,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
210,131,02:10,11,11,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
210,141,02:20,11,11,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
210,151,02:30,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,161,02:40,11,11,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
210,171,02:50,11,11,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
210,181,03:00,11,11,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
210,191,03:10,11,11,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
210,201,03:20,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,211,03:30,11,11,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
210,221,03:40,11,11,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
210,231,03:50,11,11,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
210,241,04:00,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,251,04:10,11,11,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
210,261,04:20,11,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
210,271,04:30,11,11,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
210,281,04:40,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,291,04:50,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,301,05:00,11,11,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
210,311,05:10,11,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
210,321,05:20,11,11,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
210,331,05:30,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,341,05:40,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,351,05:50,11,11,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
210,361,06:00,11,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
210,371,06:10,11,11,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
210,381,06:20,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,391,06:30,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,401,06:40,11,11,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
210,411,06:50,11,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
210,421,07:00,11,11,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
210,431,07:10,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,441,07:20,8,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,752.3333,0,0,0
210,451,07:30,8,11,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
210,461,07:40,8,11,121,121,0,0,0,0,0,0,0,0,0,30,0,6,85,0,0,0,0,0
210,471,07:50,0,11,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
210,481,08:00,0,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,491,08:10,0,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,501,08:20,0,11,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
210,511,08:30,0,4,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
210,521,08:40,0,4,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
210,531,08:50,0,4,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,541,09:00,0,4,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,551,09:10,0,4,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
210,561,09:20,0,4,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
210,571,09:30,0,4,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
210,581,09:40,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,591,09:50,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,601,10:00,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
210,611,10:10,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
210,621,10:20,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
210,631,10:30,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,641,10:40,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,651,10:50,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
210,661,11:00,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
210,671,11:10,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
210,681,11:20,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,691,11:30,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,701,11:40,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
210,711,11:50,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
210,721,12:00,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
210,731,12:10,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,741,12:20,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,751,12:30,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
210,761,12:40,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
210,771,12:50,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
210,781,13:00,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,791,13:10,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,801,13:20,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
210,811,13:30,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
210,821,13:40,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
210,831,13:50,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,841,14:00,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,851,14:10,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
210,861,14:20,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
210,871,14:30,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
210,881,14:40,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,891,14:50,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,901,15:00,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
210,911,15:10,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
210,921,15:20,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
210,931,15:30,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,941,15:40,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,951,15:50,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
210,961,16:00,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
210,971,16:10,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
210,981,16:20,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,991,16:30,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,1001,16:40,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
210,1011,16:50,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
210,1021,17:00,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
210,1031,17:10,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,1041,17:20,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,1051,17:30,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
210,1061,17:40,4,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,589.3278,0
210,1071,17:50,4,0,1238,1238,0,0,1200,0,0,0,0,0,0,0,0,6,32,0,0,0,589.3278,0
210,1081,18:00,4,0,1206,1206,0,0,1200,0,0,0,0,0,0,0,0,6,0,0,0,0,589.3278,0
210,1091,18:10,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,1101,18:20,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
210,1111,18:30,0,4,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
210,1121,18:40,0,4,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
210,1131,18:50,0,4,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
210,1141,19:00,0,4,15.6,15.6,0,0,0,0,0,0,0,0,0,0,0,6,0,9.6,0,0,0,0
210,1151,19:10,0,4,68.6,68.6,0,0,0,0,0,0,0,0,0,0,0,6,53,9.6,0,0,0,0
210,1161,19:20,0,4,100.6,100.6,0,0,0,0,0,0,0,0,0,0,0,6,85,9.6,0,0,0,0
210,1171,19:30,0,4,47.6,47.6,0,0,0,0,0,0,0,0,0,0,0,6,32,9.6,0,0,0,0
210,1181,19:40,0,4,15.6,15.6,0,0,0,0,0,0,0,0,0,0,0,6,0,9.6,0,0,0,0
210,1191,19:50,0,4,15.6,15.6,0,0,0,0,0,0,0,0,0,0,0,6,0,9.6,0,0,0,0
210,1201,20:00,0,4,68.6,68.6,0,0,0,0,0,0,0,0,0,0,0,6,53,9.6,0,0,0,0
210,1211,20:10,0,4,100.6,100.6,0,0,0,0,0,0,0,0,0,0,0,6,85,9.6,0,0,0,0
210,1221,20:20,0,4,47.6,47.6,0,0,0,0,0,0,0,0,0,0,0,6,32,9.6,0,0,0,0
210,1231,20:30,0,4,15.6,15.6,0,0,0,0,0,0,0,0,0,0,0,6,0,9.6,0,0,0,0
210,1241,20:40,0,4,90.6,90.6,0,0,0,0,0,0,0,75,0,0,0,6,0,9.6,0,0,0,0
210,1251,20:50,0,4,68.6,68.6,0,0,0,0,0,0,0,0,0,0,0,6,53,9.6,0,0,0,0
210,1261,21:00,0,4,100.6,100.6,0,0,0,0,0,0,0,0,0,0,0,6,85,9.6,0,0,0,0
210,1271,21:10,0,4,47.6,47.6,0,0,0,0,0,0,0,0,0,0,0,6,32,9.6,0,0,0,0
210,1281,21:20,0,4,15.6,15.6,0,0,0,0,0,0,0,0,0,0,0,6,0,9.6,0,0,0,0
210,1291,21:30,0,4,15.6,15.6,0,0,0,0,0,0,0,0,0,0,0,6,0,9.6,0,0,0,0
210,1301,21:40,0,4,68.6,68.6,0,0,0,0,0,0,0,0,0,0,0,6,53,9.6,0,0,0,0
210,1311,21:50,0,4,100.6,100.6,0,0,0,0,0,0,0,0,0,0,0,6,85,9.6,0,0,0,0
210,1321,22:00,0,4,47.6,47.6,0,0,0,0,0,0,0,0,0,0,0,6,32,9.6,0,0,0,0
210,1331,22:10,0,4,15.6,15.6,0,0,0,0,0,0,0,0,0,0,0,6,0,9.6,0,0,0,0
210,1341,22:20,0,4,15.6,15.6,0,0,0,0,0,0,0,0,0,0,0,6,0,9.6,0,0,0,0
210,1351,22:30,0,8,68.6,68.6,0,0,0,0,0,0,0,0,0,0,0,6,53,9.6,752.3333,0,0,0
210,1361,22:40,0,8,100.6,100.6,0,0,0,0,0,0,0,0,0,0,0,6,85,9.6,0,0,0,0
210,1371,22:50,0,4,47.6,47.6,0,0,0,0,0,0,0,0,0,0,0,6,32,9.6,0,0,0,0
210,1381,23:00,0,4,15.6,15.6,0,0,0,0,0,0,0,0,0,0,0,6,0,9.6,0,0,0,0
210,1391,23:10,0,4,15.6,15.6,0,0,0,0,0,0,0,0,0,0,0,6,0,9.6,0,0,0,0
210,1401,23:20,0,4,68.6,68.6,0,0,0,0,0,0,0,0,0,0,0,6,53,9.6,0,0,0,0
210,1411,23:30,0,4,100.6,100.6,0,0,0,0,0,0,0,0,0,0,0,6,85,9.6,0,0,0,0
210,1421,23:40,0,4,47.6,47.6,0,0,0,0,0,0,0,0,0,0,0,6,32,9.6,0,0,0,0
210,1431,23:50,0,4,15.6,15.6,0,0,0,0,0,0,0,0,0,0,0,6,0,9.6,0,0,0,0
211,1,00:00,0,4,45.6,45.6,0,0,0,0,0,0,0,0,0,30,0,6,0,9.6,0,0,0,0
211,11,00:10,0,4,68.6,68.6,0,0,0,0,0,0,0,0,0,0,0,6,53,9.6,0,0,0,0
211,21,00:20,0,4,100.6,100.6,0,0,0,0,0,0,0,0,0,0,0,6,85,9.6,0,0,0,0
211,31,00:30,11,4,47.6,47.6,0,0,0,0,0,0,0,0,0,0,0,6,32,9.6,0,0,0,0
211,41,00:40,11,4,15.6,15.6,0,0,0,0,0,0,0,0,0,0,0,6,0,9.6,0,0,0,0
211,51,00:50,11,4,15.6,15.6,0,0,0,0,0,0,0,0,0,0,0,6,0,9.6,0,0,0,0
211,61,01:00,11,4,68.6,68.6,0,0,0,0,0,0,0,0,0,0,0,6,53,9.6,0,0,0,0
211,71,01:10,11,4,100.6,100.6,0,0,0,0,0,0,0,0,0,0,0,6,85,9.6,0,0,0,0
211,81,01:20,11,4,47.6,47.6,0,0,0,0,0,0,0,0,0,0,0,6,32,9.6,0,0,589.3278,0
